1932.01,6c0007eb,202,868.5,11,125000,-134.368,-17.3372,5510.27,0
1961.44,6c0007b0,202,868.3,7,125000,-117.508,-0.476975,1962.29,0
2114.6,6c000789,202,868.5,10,125000,-130.246,-13.2155,4281.07,0
2134.99,6c0007cd,202,868.5,8,125000,-126.791,-9.76037,3464.67,0
2187.72,6c0007ed,202,868.1,7,125000,-118.825,-1.79406,2127.12,0
2272.36,6c000797,202,868.5,11,125000,-133.964,-16.9333,5375.66,0
2352.67,6c0007f3,202,868.5,8,125000,-125.513,-8.4826,3203.89,0
2401.22,6c00079d,202,868.3,9,125000,-128.173,-11.1419,3770.55,0
2491.32,6c000777,202,868.3,12,125000,-135.182,-18.1515,5792.01,0
2586.81,6c0007c6,202,868.1,11,125000,-133.847,-16.8163,5337.27,0
2722.62,6c0007a8,202,868.1,12,125000,-136.392,-19.3609,6237.27,0
2749.73,6c0007d9,202,868.1,9,125000,-128.574,-11.5431,3864.33,0
2787.05,6c00076a,202,868.1,7,125000,-123.196,-6.16517,2780.0,0
2877.01,6c000804,202,868.5,7,125000,-118.345,-1.31454,2065.56,0
2939.74,6c0007bd,202,868.1,8,125000,-126.783,-9.75225,3462.94,0
3022.68,6c0007ac,202,868.5,7,125000,-114.697,2.334,1651.97,0
3065.41,6c00078f,202,868.5,11,125000,-133.177,-16.1456,5122.5,0
3285.53,6c000790,202,868.3,7,125000,-117.033,-0.00173474,1906.0,0
3291.41,6c000768,202,868.3,12,125000,-136.079,-19.0479,6118.85,0
3324.71,6c00079e,202,868.3,9,125000,-129.447,-12.4166,4076.66,0
3432.26,6c00077f,202,868.3,9,125000,-127.428,-10.3967,3602.34,0
3589.97,6c0007e2,202,868.5,10,125000,-131.048,-14.0168,4496.41,0
3608.09,6c0007a1,202,868.5,7,125000,-115.311,1.72039,1715.23,0
3616.61,6c00080f,202,868.3,8,125000,-124.903,-7.87259,3086.42,0
3674.93,6c0007e6,202,868.1,12,125000,-135.086,-18.0551,5757.93,0
3733.49,6c00075c,202,868.5,7,125000,-119.272,-2.24155,2186.22,0
3761.96,6c0007ba,202,868.5,8,125000,-126.641,-9.61017,3432.94,0
3967.52,6c000767,202,868.1,9,125000,-129.12,-12.0895,3995.82,0
3970.47,6c0007cb,202,868.1,7,125000,-118.838,-1.80677,2128.77,0
4007.36,6c0007c7,202,868.5,7,125000,-121.402,-4.37078,2490.7,0
4046.06,6c00079b,202,868.3,9,125000,-127.123,-10.0926,3535.87,0
4080.56,6c0007fe,202,868.3,9,125000,-129.203,-12.1717,4016.0,0
4175.1,6c000765,202,868.3,7,125000,-113.594,3.43707,1544.06,0
4182.74,6c000771,202,868.3,8,125000,-126.87,-9.8388,3481.35,0
4205.51,6c00077d,202,868.1,7,125000,-105.747,11.2843,954.911,0
4232.67,6c0007d5,202,868.3,7,125000,-123.919,-6.88786,2905.8,0
4253.89,6c000806,202,868.5,12,125000,-135.01,-17.9793,5731.27,0
4321.31,6c0007af,202,868.1,10,125000,-131.892,8.48457,4735.09,0
4332.01,6c0007eb,202,868.3,11,125000,-134.368,-17.3372,5510.27,0
4361.44,6c0007b0,202,868.1,7,125000,-117.508,-0.476975,1962.29,0
4514.6,6c000789,202,868.1,10,125000,-130.246,-13.2155,4281.07,0
4534.99,6c0007cd,202,868.1,8,125000,-126.791,-9.76037,3464.67,0
4587.72,6c0007ed,202,868.3,7,125000,-118.825,-1.79406,2127.12,0
4672.36,6c000797,202,868.5,11,125000,-133.964,-16.9333,5375.66,0
4752.67,6c0007f3,202,868.3,8,125000,-125.513,-8.4826,3203.89,0
4801.22,6c00079d,202,868.5,9,125000,-128.173,-11.1419,3770.55,0
4891.32,6c000777,202,868.1,12,125000,-135.182,-18.1515,5792.01,0
4986.81,6c0007c6,202,868.5,11,125000,-133.847,-16.8163,5337.27,0
5122.62,6c0007a8,202,868.3,12,125000,-136.392,-19.3609,6237.27,0
5149.73,6c0007d9,202,868.3,9,125000,-128.574,-11.5431,3864.33,0
5187.05,6c00076a,202,868.5,7,125000,-123.196,-6.16517,2780.0,0
5277.01,6c000804,202,868.1,7,125000,-118.345,-1.31454,2065.56,0
5339.74,6c0007bd,202,868.5,8,125000,-126.783,-9.75225,3462.94,0
5422.68,6c0007ac,202,868.1,7,125000,-114.697,2.334,1651.97,0
5465.41,6c00078f,202,868.1,11,125000,-133.177,-16.1456,5122.5,0
5685.53,6c000790,202,868.5,7,125000,-117.033,-0.00173474,1906.0,0
5691.41,6c000768,202,868.1,12,125000,-136.079,-19.0479,6118.85,0
5724.71,6c00079e,202,868.1,9,125000,-129.447,-12.4166,4076.66,0
5832.26,6c00077f,202,868.1,9,125000,-127.428,-10.3967,3602.34,0
5989.97,6c0007e2,202,868.3,10,125000,-131.048,-14.0168,4496.41,0
6008.09,6c0007a1,202,868.5,7,125000,-115.311,1.72039,1715.23,0
6016.61,6c00080f,202,868.1,8,125000,-124.903,-7.87259,3086.42,0
6074.93,6c0007e6,202,868.5,12,125000,-135.086,-18.0551,5757.93,0
6133.49,6c00075c,202,868.3,7,125000,-119.272,-2.24155,2186.22,0
6161.96,6c0007ba,202,868.5,8,125000,-126.641,-9.61017,3432.94,0
6367.52,6c000767,202,868.5,9,125000,-129.12,-12.0895,3995.82,0
6370.47,6c0007cb,202,868.1,7,125000,-118.838,-1.80677,2128.77,0
6407.36,6c0007c7,202,868.3,7,125000,-121.402,-4.37078,2490.7,0
6446.06,6c00079b,202,868.5,9,125000,-127.123,-10.0926,3535.87,0
6480.56,6c0007fe,202,868.1,9,125000,-129.203,-12.1717,4016.0,0
6575.1,6c000765,202,868.1,7,125000,-113.594,3.43707,1544.06,0
6582.74,6c000771,202,868.5,8,125000,-126.87,-9.8388,3481.35,0
6605.51,6c00077d,202,868.1,7,125000,-105.747,11.2843,954.911,0
6632.67,6c0007d5,202,868.5,7,125000,-123.919,-6.88786,2905.8,0
6652.54,6c0007e3,202,868.5,10,125000,-132.208,2.8025,4827.43,0
6653.89,6c000806,202,868.5,12,125000,-135.01,-17.9793,5731.27,0
6721.31,6c0007af,202,868.3,10,125000,-131.892,-14.8614,4735.09,0
6732.01,6c0007eb,202,868.5,11,125000,-134.368,-17.3372,5510.27,0
6761.44,6c0007b0,202,868.1,7,125000,-117.508,-0.476975,1962.29,0
6914.6,6c000789,202,868.3,10,125000,-130.246,-13.2155,4281.07,0
6934.99,6c0007cd,202,868.3,8,125000,-126.791,-9.76037,3464.67,0
6987.72,6c0007ed,202,868.1,7,125000,-118.825,-1.79406,2127.12,0
7072.36,6c000797,202,868.1,11,125000,-133.964,-16.9333,5375.66,0
7152.67,6c0007f3,202,868.1,8,125000,-125.513,-8.4826,3203.89,0
7201.22,6c00079d,202,868.5,9,125000,-128.173,-11.1419,3770.55,0
7291.32,6c000777,202,868.1,12,125000,-135.182,-18.1515,5792.01,0
7386.81,6c0007c6,202,868.1,11,125000,-133.847,-16.8163,5337.27,0
7522.62,6c0007a8,202,868.1,12,125000,-136.392,-19.3609,6237.27,0
7549.73,6c0007d9,202,868.3,9,125000,-128.574,-11.5431,3864.33,0
7587.05,6c00076a,202,868.1,7,125000,-123.196,-6.16517,2780.0,0
7677.01,6c000804,202,868.1,7,125000,-118.345,-1.31454,2065.56,0
7739.74,6c0007bd,202,868.3,8,125000,-126.783,-9.75225,3462.94,0
7822.68,6c0007ac,202,868.3,7,125000,-114.697,2.334,1651.97,0
7865.41,6c00078f,202,868.5,11,125000,-133.177,-16.1456,5122.5,0
8085.53,6c000790,202,868.1,7,125000,-117.033,-0.00173474,1906.0,0
8091.41,6c000768,202,868.1,12,125000,-136.079,-19.0479,6118.85,0
8124.71,6c00079e,202,868.3,9,125000,-129.447,-12.4166,4076.66,0
8232.26,6c00077f,202,868.1,9,125000,-127.428,-10.3967,3602.34,0
8389.97,6c0007e2,202,868.3,10,125000,-131.048,-14.0168,4496.41,0
8408.09,6c0007a1,202,868.3,7,125000,-115.311,1.72039,1715.23,0
8416.61,6c00080f,202,868.1,8,125000,-124.903,-7.87259,3086.42,0
8474.93,6c0007e6,202,868.1,12,125000,-135.086,-18.0551,5757.93,0
8533.49,6c00075c,202,868.5,7,125000,-119.272,-2.24155,2186.22,0
8561.96,6c0007ba,202,868.1,8,125000,-126.641,-9.61017,3432.94,0
8767.52,6c000767,202,868.5,9,125000,-129.12,-12.0895,3995.82,0
8770.47,6c0007cb,202,868.5,7,125000,-118.838,-1.80677,2128.77,0
8807.36,6c0007c7,202,868.1,7,125000,-121.402,-4.37078,2490.7,0
8846.06,6c00079b,202,868.1,9,125000,-127.123,-10.0926,3535.87,0
8880.56,6c0007fe,202,868.1,9,125000,-129.203,-12.1717,4016.0,0
8975.1,6c000765,202,868.3,7,125000,-113.594,3.43707,1544.06,0
8982.74,6c000771,202,868.3,8,125000,-126.87,-9.8388,3481.35,0
9005.51,6c00077d,202,868.5,7,125000,-105.747,11.2843,954.911,0
9032.67,6c0007d5,202,868.1,7,125000,-123.919,-6.88786,2905.8,0
9053.89,6c000806,202,868.1,12,125000,-135.01,-17.9793,5731.27,0
9121.31,6c0007af,202,868.1,10,125000,-131.892,8.48457,4735.09,0
9132.01,6c0007eb,202,868.3,11,125000,-134.368,-17.3372,5510.27,0
9161.44,6c0007b0,202,868.1,7,125000,-117.508,-0.476975,1962.29,0
9314.6,6c000789,202,868.5,10,125000,-130.246,-13.2155,4281.07,0
9334.99,6c0007cd,202,868.5,8,125000,-126.791,-9.76037,3464.67,0
9387.72,6c0007ed,202,868.3,7,125000,-118.825,-1.79406,2127.12,0
9472.36,6c000797,202,868.3,11,125000,-133.964,-16.9333,5375.66,0
9552.67,6c0007f3,202,868.5,8,125000,-125.513,-8.4826,3203.89,0
9601.22,6c00079d,202,868.3,9,125000,-128.173,-11.1419,3770.55,0
9691.32,6c000777,202,868.3,12,125000,-135.182,-18.1515,5792.01,0
9786.81,6c0007c6,202,868.5,11,125000,-133.847,-16.8163,5337.27,0
9922.62,6c0007a8,202,868.5,12,125000,-136.392,-19.3609,6237.27,0
9949.73,6c0007d9,202,868.3,9,125000,-128.574,-11.5431,3864.33,0
9987.05,6c00076a,202,868.1,7,125000,-123.196,-6.16517,2780.0,0
10077.0,6c000804,202,868.1,7,125000,-118.345,-1.31454,2065.56,0
10139.7,6c0007bd,202,868.5,8,125000,-126.783,-9.75225,3462.94,0
10222.7,6c0007ac,202,868.5,7,125000,-114.697,2.334,1651.97,0
10265.4,6c00078f,202,868.3,11,125000,-133.177,-16.1456,5122.5,0
10485.5,6c000790,202,868.5,7,125000,-117.033,-0.00173474,1906.0,0
10491.4,6c000768,202,868.1,12,125000,-136.079,-19.0479,6118.85,0
10524.7,6c00079e,202,868.1,9,125000,-129.447,-12.4166,4076.66,0
10632.3,6c00077f,202,868.3,9,125000,-127.428,-10.3967,3602.34,0
10790.0,6c0007e2,202,868.3,10,125000,-131.048,-14.0168,4496.41,0
10808.1,6c0007a1,202,868.5,7,125000,-115.311,1.72039,1715.23,0
10816.6,6c00080f,202,868.1,8,125000,-124.903,-7.87259,3086.42,0
10874.9,6c0007e6,202,868.3,12,125000,-135.086,-18.0551,5757.93,0
10933.5,6c00075c,202,868.5,7,125000,-119.272,-2.24155,2186.22,0
10962.0,6c0007ba,202,868.1,8,125000,-126.641,-9.61017,3432.94,0
11167.5,6c000767,202,868.5,9,125000,-129.12,-12.0895,3995.82,0
11207.4,6c0007c7,202,868.3,7,125000,-121.402,-4.37078,2490.7,0
11246.1,6c00079b,202,868.3,9,125000,-127.123,-10.0926,3535.87,0
11280.6,6c0007fe,202,868.1,9,125000,-129.203,-12.1717,4016.0,0
11375.1,6c000765,202,868.1,7,125000,-113.594,3.43707,1544.06,0
11382.7,6c000771,202,868.5,8,125000,-126.87,-9.8388,3481.35,0
11405.5,6c00077d,202,868.1,7,125000,-105.747,11.2843,954.911,0
11432.7,6c0007d5,202,868.1,7,125000,-123.919,-6.88786,2905.8,0
11453.9,6c000806,202,868.5,12,125000,-135.01,-17.9793,5731.27,0
11521.3,6c0007af,202,868.5,10,125000,-131.892,-14.8614,4735.09,0
11532.0,6c0007eb,202,868.1,11,125000,-134.368,-17.3372,5510.27,0
11561.4,6c0007b0,202,868.1,7,125000,-117.508,-0.476975,1962.29,0
11735.0,6c0007cd,202,868.3,8,125000,-126.791,-9.76037,3464.67,0
11787.7,6c0007ed,202,868.3,7,125000,-118.825,-1.79406,2127.12,0
11841.7,6c0007b8,202,868.3,12,125000,-135.905,-18.8738,6053.95,0
11872.4,6c000797,202,868.5,11,125000,-133.964,-16.9333,5375.66,0
11952.7,6c0007f3,202,868.1,8,125000,-125.513,-8.4826,3203.89,0
12001.2,6c00079d,202,868.5,9,125000,-128.173,-11.1419,3770.55,0
12091.3,6c000777,202,868.5,12,125000,-135.182,-18.1515,5792.01,0
12186.8,6c0007c6,202,868.1,11,125000,-133.847,-16.8163,5337.27,0
12322.6,6c0007a8,202,868.3,12,125000,-136.392,-19.3609,6237.27,0
12349.7,6c0007d9,202,868.1,9,125000,-128.574,-11.5431,3864.33,0
12387.1,6c00076a,202,868.5,7,125000,-123.196,-6.16517,2780.0,0
12477.0,6c000804,202,868.1,7,125000,-118.345,-1.31454,2065.56,0
12539.7,6c0007bd,202,868.5,8,125000,-126.783,-9.75225,3462.94,0
12622.7,6c0007ac,202,868.1,7,125000,-114.697,2.334,1651.97,0
12665.4,6c00078f,202,868.1,11,125000,-133.177,-16.1456,5122.5,0
12885.5,6c000790,202,868.3,7,125000,-117.033,-0.00173474,1906.0,0
12891.4,6c000768,202,868.5,12,125000,-136.079,-19.0479,6118.85,0
12924.7,6c00079e,202,868.1,9,125000,-129.447,-12.4166,4076.66,0
13032.3,6c00077f,202,868.1,9,125000,-127.428,-10.3967,3602.34,0
13190.0,6c0007e2,202,868.3,10,125000,-131.048,-14.0168,4496.41,0
13208.1,6c0007a1,202,868.5,7,125000,-115.311,1.72039,1715.23,0
13216.6,6c00080f,202,868.1,8,125000,-124.903,-7.87259,3086.42,0
13274.9,6c0007e6,202,868.5,12,125000,-135.086,-18.0551,5757.93,0
13333.5,6c00075c,202,868.1,7,125000,-119.272,-2.24155,2186.22,0
13362.0,6c0007ba,202,868.5,8,125000,-126.641,-9.61017,3432.94,0
13567.5,6c000767,202,868.5,9,125000,-129.12,-12.0895,3995.82,0
13570.5,6c0007cb,202,868.5,7,125000,-118.838,-1.80677,2128.77,0
13607.4,6c0007c7,202,868.1,7,125000,-121.402,-4.37078,2490.7,0
13646.1,6c00079b,202,868.3,9,125000,-127.123,-10.0926,3535.87,0
13680.6,6c0007fe,202,868.1,9,125000,-129.203,-12.1717,4016.0,0
13775.1,6c000765,202,868.5,7,125000,-113.594,3.43707,1544.06,0
13782.7,6c000771,202,868.3,8,125000,-126.87,-9.8388,3481.35,0
13805.5,6c00077d,202,868.1,7,125000,-105.747,11.2843,954.911,0
13832.7,6c0007d5,202,868.3,7,125000,-123.919,-6.88786,2905.8,0
13853.9,6c000806,202,868.5,12,125000,-135.01,-17.9793,5731.27,0
13921.3,6c0007af,202,868.1,10,125000,-131.892,-14.8614,4735.09,0
13932.0,6c0007eb,202,868.1,11,125000,-134.368,-17.3372,5510.27,0
13961.4,6c0007b0,202,868.5,7,125000,-117.508,-0.476975,1962.29,0
14114.6,6c000789,202,868.1,10,125000,-130.246,-13.2155,4281.07,0
14135.0,6c0007cd,202,868.5,8,125000,-126.791,-9.76037,3464.67,0
14187.7,6c0007ed,202,868.3,7,125000,-118.825,-1.79406,2127.12,0
14272.4,6c000797,202,868.5,11,125000,-133.964,-16.9333,5375.66,0
14352.7,6c0007f3,202,868.1,8,125000,-125.513,-8.4826,3203.89,0
14401.2,6c00079d,202,868.5,9,125000,-128.173,-11.1419,3770.55,0
14491.3,6c000777,202,868.3,12,125000,-135.182,-18.1515,5792.01,0
14586.8,6c0007c6,202,868.1,11,125000,-133.847,-16.8163,5337.27,0
14722.6,6c0007a8,202,868.1,12,125000,-136.392,-19.3609,6237.27,0
14749.7,6c0007d9,202,868.3,9,125000,-128.574,-11.5431,3864.33,0
14787.1,6c00076a,202,868.3,7,125000,-123.196,-6.16517,2780.0,0
14877.0,6c000804,202,868.3,7,125000,-118.345,-1.31454,2065.56,0
14939.7,6c0007bd,202,868.3,8,125000,-126.783,-9.75225,3462.94,0
15022.7,6c0007ac,202,868.3,7,125000,-114.697,2.334,1651.97,0
15065.4,6c00078f,202,868.5,11,125000,-133.177,-16.1456,5122.5,0
15285.5,6c000790,202,868.5,7,125000,-117.033,-0.00173474,1906.0,0
15291.4,6c000768,202,868.5,12,125000,-136.079,-19.0479,6118.85,0
15324.7,6c00079e,202,868.1,9,125000,-129.447,-12.4166,4076.66,0
15432.3,6c00077f,202,868.5,9,125000,-127.428,-10.3967,3602.34,0
15590.0,6c0007e2,202,868.3,10,125000,-131.048,-14.0168,4496.41,0
15608.1,6c0007a1,202,868.3,7,125000,-115.311,1.72039,1715.23,0
15616.6,6c00080f,202,868.1,8,125000,-124.903,-7.87259,3086.42,0
15674.9,6c0007e6,202,868.3,12,125000,-135.086,-18.0551,5757.93,0
15733.5,6c00075c,202,868.1,7,125000,-119.272,-2.24155,2186.22,0
15762.0,6c0007ba,202,868.1,8,125000,-126.641,-9.61017,3432.94,0
15967.5,6c000767,202,868.3,9,125000,-129.12,-12.0895,3995.82,0
15970.5,6c0007cb,202,868.1,7,125000,-118.838,-1.80677,2128.77,0
16007.4,6c0007c7,202,868.5,7,125000,-121.402,-4.37078,2490.7,0
16046.1,6c00079b,202,868.5,9,125000,-127.123,-10.0926,3535.87,0
16080.6,6c0007fe,202,868.1,9,125000,-129.203,-12.1717,4016.0,0
16175.1,6c000765,202,868.5,7,125000,-113.594,3.43707,1544.06,0
16182.7,6c000771,202,868.5,8,125000,-126.87,-9.8388,3481.35,0
16205.5,6c00077d,202,868.5,7,125000,-105.747,11.2843,954.911,0
16232.7,6c0007d5,202,868.5,7,125000,-123.919,-6.88786,2905.8,0
16252.5,6c0007e3,202,868.1,10,125000,-132.208,2.8025,4827.43,0
16253.9,6c000806,202,868.1,12,125000,-135.01,-17.9793,5731.27,0
16321.3,6c0007af,202,868.1,10,125000,-131.892,-14.8614,4735.09,0
16332.0,6c0007eb,202,868.3,11,125000,-134.368,-17.3372,5510.27,0
16361.4,6c0007b0,202,868.1,7,125000,-117.508,-0.476975,1962.29,0
16514.6,6c000789,202,868.5,10,125000,-130.246,-13.2155,4281.07,0
16535.0,6c0007cd,202,868.1,8,125000,-126.791,-9.76037,3464.67,0
16587.7,6c0007ed,202,868.5,7,125000,-118.825,-1.79406,2127.12,0
16672.4,6c000797,202,868.5,11,125000,-133.964,-16.9333,5375.66,0
16752.7,6c0007f3,202,868.3,8,125000,-125.513,-8.4826,3203.89,0
16801.2,6c00079d,202,868.1,9,125000,-128.173,-11.1419,3770.55,0
16891.3,6c000777,202,868.3,12,125000,-135.182,-18.1515,5792.01,0
16986.8,6c0007c6,202,868.3,11,125000,-133.847,-16.8163,5337.27,0
17122.6,6c0007a8,202,868.3,12,125000,-136.392,-19.3609,6237.27,0
17149.7,6c0007d9,202,868.3,9,125000,-128.574,-11.5431,3864.33,0
17187.1,6c00076a,202,868.1,7,125000,-123.196,-6.16517,2780.0,0
17277.0,6c000804,202,868.3,7,125000,-118.345,-1.31454,2065.56,0
17339.7,6c0007bd,202,868.5,8,125000,-126.783,-9.75225,3462.94,0
17422.7,6c0007ac,202,868.3,7,125000,-114.697,2.334,1651.97,0
17465.4,6c00078f,202,868.1,11,125000,-133.177,-16.1456,5122.5,0
17685.5,6c000790,202,868.1,7,125000,-117.033,-0.00173474,1906.0,0
17691.4,6c000768,202,868.5,12,125000,-136.079,-19.0479,6118.85,0
17724.7,6c00079e,202,868.1,9,125000,-129.447,-12.4166,4076.66,0
17832.3,6c00077f,202,868.5,9,125000,-127.428,-10.3967,3602.34,0
17990.0,6c0007e2,202,868.5,10,125000,-131.048,-14.0168,4496.41,0
18008.1,6c0007a1,202,868.1,7,125000,-115.311,1.72039,1715.23,0
18016.6,6c00080f,202,868.5,8,125000,-124.903,-7.87259,3086.42,0
18074.9,6c0007e6,202,868.1,12,125000,-135.086,-18.0551,5757.93,0
18133.5,6c00075c,202,868.1,7,125000,-119.272,-2.24155,2186.22,0
18162.0,6c0007ba,202,868.3,8,125000,-126.641,-9.61017,3432.94,0
18367.5,6c000767,202,868.1,9,125000,-129.12,-12.0895,3995.82,0
18407.4,6c0007c7,202,868.3,7,125000,-121.402,-4.37078,2490.7,0
18446.1,6c00079b,202,868.1,9,125000,-127.123,-10.0926,3535.87,0
18480.6,6c0007fe,202,868.3,9,125000,-129.203,-12.1717,4016.0,0
18575.1,6c000765,202,868.3,7,125000,-113.594,3.43707,1544.06,0
18582.7,6c000771,202,868.5,8,125000,-126.87,-9.8388,3481.35,0
18605.5,6c00077d,202,868.1,7,125000,-105.747,11.2843,954.911,0
18632.7,6c0007d5,202,868.3,7,125000,-123.919,-6.88786,2905.8,0
18653.9,6c000806,202,868.1,12,125000,-135.01,-17.9793,5731.27,0
18721.3,6c0007af,202,868.1,10,125000,-131.892,-14.8614,4735.09,0
18732.0,6c0007eb,202,868.3,11,125000,-134.368,-17.3372,5510.27,0
18761.4,6c0007b0,202,868.3,7,125000,-117.508,-0.476975,1962.29,0
18914.6,6c000789,202,868.1,10,125000,-130.246,-13.2155,4281.07,0
18935.0,6c0007cd,202,868.1,8,125000,-126.791,-9.76037,3464.67,0
18987.7,6c0007ed,202,868.5,7,125000,-118.825,-1.79406,2127.12,0
19072.4,6c000797,202,868.5,11,125000,-133.964,-16.9333,5375.66,0
19152.7,6c0007f3,202,868.1,8,125000,-125.513,-8.4826,3203.89,0
19201.2,6c00079d,202,868.3,9,125000,-128.173,-11.1419,3770.55,0
19291.3,6c000777,202,868.1,12,125000,-135.182,-18.1515,5792.01,0
19386.8,6c0007c6,202,868.5,11,125000,-133.847,-16.8163,5337.27,0
19522.6,6c0007a8,202,868.5,12,125000,-136.392,-19.3609,6237.27,0
19549.7,6c0007d9,202,868.5,9,125000,-128.574,-11.5431,3864.33,0
19587.1,6c00076a,202,868.3,7,125000,-123.196,-6.16517,2780.0,0
19677.0,6c000804,202,868.3,7,125000,-118.345,-1.31454,2065.56,0
19739.7,6c0007bd,202,868.3,8,125000,-126.783,-9.75225,3462.94,0
19822.7,6c0007ac,202,868.1,7,125000,-114.697,2.334,1651.97,0
19865.4,6c00078f,202,868.1,11,125000,-133.177,-16.1456,5122.5,0
20085.5,6c000790,202,868.1,7,125000,-117.033,-0.00173474,1906.0,0
20091.4,6c000768,202,868.3,12,125000,-136.079,-19.0479,6118.85,0
20124.7,6c00079e,202,868.5,9,125000,-129.447,-12.4166,4076.66,0
20232.3,6c00077f,202,868.1,9,125000,-127.428,-10.3967,3602.34,0
20390.0,6c0007e2,202,868.1,10,125000,-131.048,-14.0168,4496.41,0
20408.1,6c0007a1,202,868.3,7,125000,-115.311,1.72039,1715.23,0
20416.6,6c00080f,202,868.1,8,125000,-124.903,-7.87259,3086.42,0
20474.9,6c0007e6,202,868.3,12,125000,-135.086,-18.0551,5757.93,0
20533.5,6c00075c,202,868.3,7,125000,-119.272,-2.24155,2186.22,0
20562.0,6c0007ba,202,868.3,8,125000,-126.641,-9.61017,3432.94,0
20767.5,6c000767,202,868.5,9,125000,-129.12,-12.0895,3995.82,0
20770.5,6c0007cb,202,868.3,7,125000,-118.838,-1.80677,2128.77,0
20807.4,6c0007c7,202,868.5,7,125000,-121.402,-4.37078,2490.7,0
20846.1,6c00079b,202,868.1,9,125000,-127.123,-10.0926,3535.87,0
20880.6,6c0007fe,202,868.3,9,125000,-129.203,-12.1717,4016.0,0
20975.1,6c000765,202,868.1,7,125000,-113.594,3.43707,1544.06,0
20982.7,6c000771,202,868.3,8,125000,-126.87,-9.8388,3481.35,0
21005.5,6c00077d,202,868.3,7,125000,-105.747,11.2843,954.911,0
21032.7,6c0007d5,202,868.1,7,125000,-123.919,-6.88786,2905.8,0
21053.9,6c000806,202,868.1,12,125000,-135.01,-17.9793,5731.27,0
21121.3,6c0007af,202,868.3,10,125000,-131.892,8.48457,4735.09,0
21132.0,6c0007eb,202,868.3,11,125000,-134.368,-17.3372,5510.27,0
21161.4,6c0007b0,202,868.1,7,125000,-117.508,-0.476975,1962.29,0
21314.6,6c000789,202,868.5,10,125000,-130.246,-13.2155,4281.07,0
21335.0,6c0007cd,202,868.5,8,125000,-126.791,-9.76037,3464.67,0
21387.7,6c0007ed,202,868.5,7,125000,-118.825,-1.79406,2127.12,0
21441.7,6c0007b8,202,868.1,12,125000,-135.905,-18.8738,6053.95,0
21472.4,6c000797,202,868.3,11,125000,-133.964,-16.9333,5375.66,0
21552.7,6c0007f3,202,868.3,8,125000,-125.513,-8.4826,3203.89,0
21601.2,6c00079d,202,868.1,9,125000,-128.173,-11.1419,3770.55,0
21691.3,6c000777,202,868.5,12,125000,-135.182,-18.1515,5792.01,0
21786.8,6c0007c6,202,868.3,11,125000,-133.847,-16.8163,5337.27,0
21922.6,6c0007a8,202,868.1,12,125000,-136.392,-19.3609,6237.27,0
21949.7,6c0007d9,202,868.3,9,125000,-128.574,-11.5431,3864.33,0
21987.1,6c00076a,202,868.3,7,125000,-123.196,-6.16517,2780.0,0
